,Symptom,Disease
1595,"abnormal involuntary movements ,leg pain ",complex regional pain syndrome
1596,"abnormal involuntary movements ,hand or finger pain ,arm pain ,low back pain ,foot or toe pain ",complex regional pain syndrome
1597,"hand or finger pain ,back pain ,neck pain ,low back pain ,foot or toe pain ,loss of sensation ,paresthesia ",complex regional pain syndrome
1598,"arm pain ,back pain ,low back pain ,foot or toe pain ,loss of sensation ,ache all over ",complex regional pain syndrome
1599,"arm pain ,back pain ,low back pain ,loss of sensation ,paresthesia ",complex regional pain syndrome
1600,"arm pain ,back pain ,low back pain ,ache all over ",complex regional pain syndrome
1601,"leg pain ,arm pain ,low back pain ,foot or toe pain ,paresthesia ",complex regional pain syndrome
1602,"abnormal involuntary movements ,hand or finger pain ,arm pain ,loss of sensation ,paresthesia ,ache all over ",complex regional pain syndrome
1603,"arm pain ,neck pain ,foot or toe pain ,problems with movement ,paresthesia ,ache all over ",complex regional pain syndrome
1604,"low back pain ,problems with movement ,loss of sensation ,paresthesia ,ache all over ",complex regional pain syndrome
1605,"hand or finger pain ,arm pain ,neck pain ,low back pain ,loss of sensation ,paresthesia ",complex regional pain syndrome
1606,"arm pain ,problems with movement ,ache all over ",complex regional pain syndrome
1607,"abnormal involuntary movements ,arm pain ,back pain ,low back pain ,paresthesia ",complex regional pain syndrome
1608,"abnormal involuntary movements ,hand or finger pain ,back pain ,low back pain ,foot or toe pain ,problems with movement ,loss of sensation ,ache all over ",complex regional pain syndrome
1609,"abnormal involuntary movements ,leg pain ,hand or finger pain ,back pain ,neck pain ,low back pain ,paresthesia ",complex regional pain syndrome
1610,"hand or finger pain ,arm pain ,back pain ,low back pain ,foot or toe pain ,problems with movement ",complex regional pain syndrome
1611,"leg pain ,arm pain ,foot or toe pain ,problems with movement ,loss of sensation ,ache all over ",complex regional pain syndrome
1612,"hand or finger pain ,back pain ,loss of sensation ,paresthesia ",complex regional pain syndrome
1613,"abnormal involuntary movements ,leg pain ,arm pain ,back pain ,neck pain ,low back pain ,foot or toe pain ,paresthesia ",complex regional pain syndrome
1614,"abnormal involuntary movements ,leg pain ,back pain ,low back pain ,foot or toe pain ,problems with movement ,ache all over ",complex regional pain syndrome
1615,"abnormal involuntary movements ,hand or finger pain ,neck pain ,foot or toe pain ,problems with movement ",complex regional pain syndrome
1616,"abnormal involuntary movements ,hand or finger pain ,back pain ,loss of sensation ",complex regional pain syndrome
1617,"hand or finger pain ,arm pain ,low back pain ,loss of sensation ",complex regional pain syndrome
1618,"abnormal involuntary movements ,arm pain ,neck pain ,low back pain ,foot or toe pain ",complex regional pain syndrome
1619,"leg pain ,neck pain ,foot or toe pain ,problems with movement ,loss of sensation ,ache all over ",complex regional pain syndrome
1620,"abnormal involuntary movements ,leg pain ,arm pain ,back pain ,problems with movement ,loss of sensation ,paresthesia ",complex regional pain syndrome
1621,"leg pain ,hand or finger pain ,back pain ,neck pain ,low back pain ,problems with movement ,ache all over ",complex regional pain syndrome
1622,"abnormal involuntary movements ,leg pain ,low back pain ,loss of sensation ,paresthesia ",complex regional pain syndrome
1623,"abnormal involuntary movements ,leg pain ,arm pain ,foot or toe pain ,problems with movement ,ache all over ",complex regional pain syndrome
1624,"abnormal involuntary movements ,arm pain ,neck pain ,low back pain ,ache all over ",complex regional pain syndrome
1625,"back pain ,foot or toe pain ,loss of sensation ,ache all over ",complex regional pain syndrome
1626,"abnormal involuntary movements ,leg pain ,hand or finger pain ,back pain ,foot or toe pain ,problems with movement ,loss of sensation ",complex regional pain syndrome
1627,"leg pain ,hand or finger pain ,neck pain ,foot or toe pain ,loss of sensation ,ache all over ",complex regional pain syndrome
1628,"abnormal involuntary movements ,leg pain ,hand or finger pain ,back pain ,low back pain ,foot or toe pain ,problems with movement ",complex regional pain syndrome
1629,"arm pain ,back pain ,low back pain ,foot or toe pain ,problems with movement ,loss of sensation ,paresthesia ,ache all over ",complex regional pain syndrome
1630,"abnormal involuntary movements ,leg pain ,arm pain ,back pain ,low back pain ,problems with movement ,loss of sensation ",complex regional pain syndrome
1631,"abnormal involuntary movements ,leg pain ,hand or finger pain ,neck pain ,foot or toe pain ,loss of sensation ,paresthesia ",complex regional pain syndrome
1632,"hand or finger pain ,arm pain ,back pain ,low back pain ,foot or toe pain ,problems with movement ,paresthesia ",complex regional pain syndrome
1633,"neck pain ,paresthesia ",complex regional pain syndrome
1634,"hand or finger pain ,back pain ,neck pain ,foot or toe pain ,loss of sensation ,paresthesia ,ache all over ",complex regional pain syndrome
1635,"arm pain ,back pain ,neck pain ,low back pain ,problems with movement ,loss of sensation ,paresthesia ",complex regional pain syndrome
1636,"leg pain ,hand or finger pain ,back pain ,neck pain ,low back pain ,foot or toe pain ,problems with movement ,loss of sensation ,ache all over ",complex regional pain syndrome
1637,"abnormal involuntary movements ,leg pain ,arm pain ,neck pain ,foot or toe pain ,problems with movement ,ache all over ",complex regional pain syndrome
1638,"abnormal involuntary movements ,back pain ,neck pain ,foot or toe pain ,problems with movement ,loss of sensation ,paresthesia ,ache all over ",complex regional pain syndrome
1639,"abnormal involuntary movements ,leg pain ,arm pain ,back pain ,foot or toe pain ,problems with movement ,loss of sensation ,ache all over ",complex regional pain syndrome
1640,"abnormal involuntary movements ,leg pain ,hand or finger pain ,back pain ,foot or toe pain ",complex regional pain syndrome
1641,"abnormal involuntary movements ,leg pain ,arm pain ,low back pain ,foot or toe pain ,problems with movement ,ache all over ",complex regional pain syndrome
1642,"arm pain ,neck pain ,foot or toe pain ,ache all over ",complex regional pain syndrome
1643,"hand or finger pain ,arm pain ,back pain ,low back pain ",complex regional pain syndrome
1644,"abnormal involuntary movements ,arm pain ,neck pain ,low back pain ,foot or toe pain ,loss of sensation ,paresthesia ",complex regional pain syndrome
1645,"abnormal involuntary movements ,low back pain ,problems with movement ,loss of sensation ,ache all over ",complex regional pain syndrome
1646,"abnormal involuntary movements ,leg pain ,neck pain ,low back pain ,ache all over ",complex regional pain syndrome
1647,"hand or finger pain ,arm pain ,neck pain ,foot or toe pain ,paresthesia ,ache all over ",complex regional pain syndrome
1648,"abnormal involuntary movements ,leg pain ,back pain ,low back pain ,foot or toe pain ,problems with movement ,loss of sensation ,paresthesia ,ache all over ",complex regional pain syndrome
1649,"abnormal involuntary movements ,arm pain ,low back pain ,loss of sensation ,paresthesia ",complex regional pain syndrome
1650,"back pain ,problems with movement ,paresthesia ",complex regional pain syndrome
1651,"back pain ,low back pain ",complex regional pain syndrome
1652,"abnormal involuntary movements ,arm pain ,low back pain ,foot or toe pain ,problems with movement ,loss of sensation ",complex regional pain syndrome
1653,"abnormal involuntary movements ,arm pain ,back pain ,neck pain ,low back pain ,foot or toe pain ,loss of sensation ,paresthesia ",complex regional pain syndrome
1654,"hand or finger pain ,arm pain ,neck pain ,problems with movement ,loss of sensation ,paresthesia ,ache all over ",complex regional pain syndrome
1655,"abnormal involuntary movements ,hand or finger pain ,neck pain ,foot or toe pain ,problems with movement ,ache all over ",complex regional pain syndrome
1656,"abnormal involuntary movements ,hand or finger pain ,ache all over ",complex regional pain syndrome
1657,"abnormal involuntary movements ,leg pain ,hand or finger pain ,arm pain ,back pain ,low back pain ,foot or toe pain ,problems with movement ,loss of sensation ,paresthesia ",complex regional pain syndrome
1658,"leg pain ,arm pain ,neck pain ,low back pain ,foot or toe pain ,loss of sensation ",complex regional pain syndrome
1659,"abnormal involuntary movements ,leg pain ,arm pain ,back pain ,low back pain ,foot or toe pain ,ache all over ",complex regional pain syndrome
1660,"neck pain ,low back pain ,foot or toe pain ,paresthesia ",complex regional pain syndrome
1661,"abnormal involuntary movements ,hand or finger pain ,arm pain ,neck pain ,problems with movement ,loss of sensation ,paresthesia ",complex regional pain syndrome
1662,"abnormal involuntary movements ,leg pain ,arm pain ,loss of sensation ",complex regional pain syndrome
1663,"leg pain ,hand or finger pain ,back pain ,low back pain ,loss of sensation ,paresthesia ",complex regional pain syndrome
1664,"abnormal involuntary movements ,hand or finger pain ,neck pain ,low back pain ,problems with movement ,loss of sensation ",complex regional pain syndrome
1665,"neck pain ,foot or toe pain ,loss of sensation ,paresthesia ",complex regional pain syndrome
1666,"hand or finger pain ,arm pain ,back pain ,foot or toe pain ,paresthesia ",complex regional pain syndrome
1667,"abnormal involuntary movements ,back pain ,foot or toe pain ,loss of sensation ,paresthesia ",complex regional pain syndrome
1668,"abnormal involuntary movements ,hand or finger pain ,back pain ,neck pain ,low back pain ,foot or toe pain ,problems with movement ,paresthesia ,ache all over ",complex regional pain syndrome
1669,"abnormal involuntary movements ,leg pain ,hand or finger pain ,arm pain ,back pain ,neck pain ,ache all over ",complex regional pain syndrome
1670,"hand or finger pain ,low back pain ,foot or toe pain ,problems with movement ,loss of sensation ,paresthesia ,ache all over ",complex regional pain syndrome
1671,"hand or finger pain ,neck pain ,foot or toe pain ,problems with movement ,paresthesia ",complex regional pain syndrome
1672,"hand or finger pain ,arm pain ,back pain ,low back pain ,foot or toe pain ,problems with movement ,loss of sensation ,paresthesia ,ache all over ",complex regional pain syndrome
1673,"hand or finger pain ,arm pain ,back pain ,foot or toe pain ,problems with movement ,loss of sensation ,paresthesia ",complex regional pain syndrome
1674,"leg pain ,back pain ,neck pain ,loss of sensation ,ache all over ",complex regional pain syndrome
1675,"hand or finger pain ,arm pain ,back pain ,problems with movement ,paresthesia ",complex regional pain syndrome
1676,"abnormal involuntary movements ,arm pain ,foot or toe pain ,loss of sensation ,ache all over ",complex regional pain syndrome
1677,"leg pain ,problems with movement ,loss of sensation ,paresthesia ",complex regional pain syndrome
1678,"back pain ,neck pain ,low back pain ,problems with movement ,paresthesia ",complex regional pain syndrome
1679,"leg pain ,back pain ,foot or toe pain ,loss of sensation ,paresthesia ,ache all over ",complex regional pain syndrome
1680,"leg pain ,hand or finger pain ,low back pain ,problems with movement ,loss of sensation ,ache all over ",complex regional pain syndrome
1681,"abnormal involuntary movements ,leg pain ,hand or finger pain ,arm pain ,back pain ,neck pain ,foot or toe pain ,loss of sensation ,paresthesia ,ache all over ",complex regional pain syndrome
1682,"abnormal involuntary movements ,hand or finger pain ,back pain ,neck pain ,low back pain ,paresthesia ",complex regional pain syndrome
1683,"leg pain ,hand or finger pain ,arm pain ,back pain ,problems with movement ,loss of sensation ,ache all over ",complex regional pain syndrome
1684,"arm pain ,back pain ,neck pain ,foot or toe pain ,paresthesia ,ache all over ",complex regional pain syndrome
1685,"back pain ,loss of sensation ,paresthesia ,ache all over ",complex regional pain syndrome
1686,"abnormal involuntary movements ,leg pain ,neck pain ,low back pain ,foot or toe pain ,problems with movement ,loss of sensation ",complex regional pain syndrome
